ID,Title,Year,POSTER_URL,Genres,SearchTitle
2697,My Son the Fanatic,1998,https://image.tmdb.org/t/p/w500/34rfjIEVqmzjN7HMZhrrPgPaHuE.jpg,"['Comedy', 'Drama', 'Romance']",my son the fanatic
3902,Goya in Bordeaux (Goya en Bodeos),1999,https://image.tmdb.org/t/p/w500/yCn4Sz3uYy6a1aObs80hzMHp7hM.jpg,['Drama'],goya in bordeaux goya en bodeos
542,Son in Law,1993,https://image.tmdb.org/t/p/w500/A1PzB78kLgJRhslXumMTFjsIUcV.jpg,['Comedy'],son in law
2894,Romance,1999,https://image.tmdb.org/t/p/w500/q9aXqFqvoze1Nj8Hu7wjn0cTZfd.jpg,"['Drama', 'Romance']",romance
1463,That Old Feeling,1997,https://image.tmdb.org/t/p/w500/seeCorvsPL07f3Ga4RKqzzg8BBk.jpg,"['Comedy', 'Romance']",that old feeling
3792,Duel in the Sun,1946,https://image.tmdb.org/t/p/w500/dW479xuDWrcuFuxr7yfoReztlzF.jpg,['Western'],duel in the sun
2004,Gremlins 2: The New Batch,1990,https://image.tmdb.org/t/p/w500/35F5yD7MljvBE2AC0NHAVCoPGEi.jpg,"['Comedy', 'Horror']",gremlins 2 the new batch
906,Gaslight,1944,https://image.tmdb.org/t/p/w500/gXKszCl5Q1KrgWRWpPcqn94CP58.jpg,"['Mystery', 'Thriller']",gaslight
3787,Shower (Xizhao),1999,https://image.tmdb.org/t/p/w500/3qFjMOzewgx77ABYEb9IP7xnqR8.jpg,['Comedy'],shower xizhao
3420,...And Justice for All,1979,https://image.tmdb.org/t/p/w500/32NmJn0p4o9BdWVpEhuyxzwsqhL.jpg,"['Drama', 'Thriller']",and justice for all
3835,"Crush, The",1993,https://image.tmdb.org/t/p/w500/4B0eHFjUYYZlkE1fthC29KVC4CS.jpg,['Thriller'],crush the
1889,Insomnia,1997,https://image.tmdb.org/t/p/w500/bMq1l0RUf7xr45yMRUKzkU5cDOQ.jpg,['Thriller'],insomnia
3929,"Bank Dick, The",1940,https://image.tmdb.org/t/p/w500/3XrqHTrJpTaUeyqXqb4fVacYWpf.jpg,['Comedy'],bank dick the
2655,Howling II: Your Sister Is a Werewolf,1985,https://image.tmdb.org/t/p/w500/ffU0H9n2l8xkfHps7jDyysrLq1H.jpg,['Horror'],howling ii your sister is a werewolf
1128,"Fog, The",1980,https://image.tmdb.org/t/p/w500/fuJApAPgHrur08y6icGB5k5Umzo.jpg,['Horror'],fog the
2943,Indochine,1992,https://image.tmdb.org/t/p/w500/sAemRfr6mOSwtQ76e4yUQVImo8B.jpg,"['Drama', 'Romance']",indochine
519,Robocop 3,1993,https://image.tmdb.org/t/p/w500/ppLSSwCuC5ERRWbu9H3R8SPL9AM.jpg,"['Sci-Fi', 'Thriller']",robocop 3
1713,Mouse Hunt,1997,https://image.tmdb.org/t/p/w500/kKzb5F2zap6VASMc8wT1PrW0LrW.jpg,"[""Children's"", 'Comedy']",mouse hunt
2773,Alice and Martin (Alice et Martin),1998,https://image.tmdb.org/t/p/w500/9IwtR0iolypfZbDrPk3xB7A9fKh.jpg,['Drama'],alice and martin alice et martin
3886,Steal This Movie!,2000,https://image.tmdb.org/t/p/w500/wEylWTGRZoOR51wo422rhYXkV6Y.jpg,['Drama'],steal this movie
313,"Swan Princess, The",1994,https://image.tmdb.org/t/p/w500/2axXVpi3dKfESWzgncbakLB7o7f.jpg,"['Animation', ""Children's""]",swan princess the
3788,Blowup,1966,https://image.tmdb.org/t/p/w500/iVtUdWsT6Ed2DK762zZxjaQAdHy.jpg,"['Drama', 'Mystery']",blowup
3737,Lonely Are the Brave,1962,https://image.tmdb.org/t/p/w500/g6wKfhwGPsKgPI77ZiLhL6argMQ.jpg,"['Drama', 'Western']",lonely are the brave
1305,"Paris, Texas",1984,https://image.tmdb.org/t/p/w500/mYYdCi54E2xVbUxCr03tMookv9Z.jpg,['Drama'],paris texas
523,Ruby in Paradise,1993,https://image.tmdb.org/t/p/w500/gk0vbIVYwpXxSf1wQbS2r9IsBoV.jpg,['Drama'],ruby in paradise
55,Georgia,1995,https://image.tmdb.org/t/p/w500/uXjfK404xo7SiVlFcAoRyaFqXR4.jpg,['Drama'],georgia
667,Bloodsport 2,1995,https://image.tmdb.org/t/p/w500/4yHbsdHLHapmWaOcOcRShqWbr4s.jpg,['Action'],bloodsport 2
1718,Stranger in the House,1997,https://image.tmdb.org/t/p/w500/iWD7fxQZpBw1AVfk0AOyqou1x26.jpg,['Thriller'],stranger in the house
176,Living in Oblivion,1995,https://image.tmdb.org/t/p/w500/b54xDk98oWtEtAso9sj1wjaZDDH.jpg,['Comedy'],living in oblivion
295,"Pyromaniac's Love Story, A",1995,https://image.tmdb.org/t/p/w500/9pU8aNS1wEXVGNR9WnsX2O3w9qF.jpg,"['Comedy', 'Romance']",pyromaniacs love story a
1686,Red Corner,1997,https://image.tmdb.org/t/p/w500/xsIbKOO1CacqTagyJmEGGf4kOnn.jpg,"['Crime', 'Thriller']",red corner
3639,"Man with the Golden Gun, The",1974,https://image.tmdb.org/t/p/w500/xVkbKwGnBVNQ122GN5bCTMyPbWz.jpg,['Action'],man with the golden gun the
3554,Love and Basketball,2000,https://image.tmdb.org/t/p/w500/zNZWNX19FZ5QyedprVM0ldsXFiP.jpg,"['Drama', 'Romance']",love and basketball
409,Above the Rim,1994,https://image.tmdb.org/t/p/w500/q7CCx8aj8uME1fBa4KzTMdeWxXu.jpg,['Drama'],above the rim
3672,Benji,1974,https://image.tmdb.org/t/p/w500/79pacM3h5FoETnfuRC6O2qPfzn4.jpg,"['Adventure', ""Children's""]",benji
154,Belle de jour,1967,https://image.tmdb.org/t/p/w500/iUAFECovwPA0cVV9bo4uNGLJSGL.jpg,['Drama'],belle de jour
3443,Born American,1986,https://image.tmdb.org/t/p/w500/tBUetiqyYC4u7Ua7ceE8OUn8wwi.jpg,"['Action', 'Drama', 'Thriller']",born american
3272,Bad Lieutenant,1992,https://image.tmdb.org/t/p/w500/mVJ2mXykqq3t2v1nuouf1P10g0d.jpg,"['Crime', 'Drama']",bad lieutenant
202,Total Eclipse,1995,https://image.tmdb.org/t/p/w500/e0j1zDF3ITeTbGTXFGamosCxT4z.jpg,"['Drama', 'Romance']",total eclipse
3165,Boiling Point,1993,https://image.tmdb.org/t/p/w500/kdkk7OBnIL1peW2zwcAAp6O54Jo.jpg,"['Action', 'Drama']",boiling point
3655,Blow-Out (La Grande Bouffe),1973,https://image.tmdb.org/t/p/w500/q44CGZrV08iEI3RC5UeRM3IYMIQ.jpg,['Drama'],blowout la grande bouffe
3388,Harry and the Hendersons,1987,https://image.tmdb.org/t/p/w500/5ZNWhOEsuNHIQ1gbtwdTGK7srCr.jpg,['Comedy'],harry and the hendersons
3626,8 1/2 Women,1999,https://image.tmdb.org/t/p/w500/t7G0SA8cqrsu7XzzTL0ge54aw7L.jpg,['Comedy'],8 12 women
2210,Sabotage,1936,https://image.tmdb.org/t/p/w500/A6cyOt9mhmvWA2uHcVsGkcCaHCz.jpg,['Thriller'],sabotage
3690,Porky's Revenge,1985,https://image.tmdb.org/t/p/w500/Ad3F9Fm7zdZmBqBSvJIAJRfac9m.jpg,['Comedy'],porkys revenge
3849,"Spiral Staircase, The",1946,https://image.tmdb.org/t/p/w500/vNC5HQd1BAwh6LWvzQ0dLBRelPf.jpg,['Thriller'],spiral staircase the
233,Exotica,1994,https://image.tmdb.org/t/p/w500/pWcJdcIHjL3P6NaEJKeV6ONfAMV.jpg,['Drama'],exotica
268,Little Odessa,1994,https://image.tmdb.org/t/p/w500/80zDn3oanRMWDSDX1cPKZVIi8OO.jpg,['Drama'],little odessa
429,Cabin Boy,1994,https://image.tmdb.org/t/p/w500/xy2BzE3siqU67VQCQ2k4xideNNM.jpg,['Comedy'],cabin boy
1701,Deconstructing Harry,1997,https://image.tmdb.org/t/p/w500/i7Z5DdznqANJUjqWISEFu9bw6J7.jpg,"['Comedy', 'Drama']",deconstructing harry
3738,"Sugarland Express, The",1974,https://image.tmdb.org/t/p/w500/csahjHhtJ9NzFKcxVcw7S4Pyfj.jpg,['Drama'],sugarland express the
2507,Breakfast of Champions,1999,https://image.tmdb.org/t/p/w500/aGgRlLtMJ5e5Hy25atZ27fajt1P.jpg,['Comedy'],breakfast of champions
1147,When We Were Kings,1996,https://image.tmdb.org/t/p/w500/yBkZK1JZOOJ3q5Jj1H9UP9T8YuV.jpg,['Documentary'],when we were kings
3777,Nekromantik,1987,https://image.tmdb.org/t/p/w500/uZZGYPcpRKg3zcdgF9Pua2pxKxI.jpg,"['Comedy', 'Horror']",nekromantik
2998,Dreaming of Joseph Lees,1998,https://image.tmdb.org/t/p/w500/xiDtcNXOhSPcjFcnX6BUTWiws3B.jpg,['Romance'],dreaming of joseph lees
3723,Hamlet,1990,https://image.tmdb.org/t/p/w500/yL1rYMHlqZtZVESxEWLsaneXq86.jpg,['Drama'],hamlet
2164,Surf Nazis Must Die,1987,https://image.tmdb.org/t/p/w500/gVECT5DHulQJyo9oqS1tdDSGowI.jpg,['Drama'],surf nazis must die
3425,Mo' Better Blues,1990,https://image.tmdb.org/t/p/w500/223W6PWAiYb3BX2rbFvzjbDDIvz.jpg,['Drama'],mo better blues
867,Carpool,1996,https://image.tmdb.org/t/p/w500/vuxXNa3AXoektfVhbJkXCA1Zj8M.jpg,"['Comedy', 'Crime']",carpool
1860,Character (Karakter),1997,https://image.tmdb.org/t/p/w500/lybq4SPAqYo753fnLkAL5GnZOVc.jpg,['Drama'],character karakter
3665,Curse of the Puppet Master,1998,https://image.tmdb.org/t/p/w500/5ILnKSbE9IwKj0b9dquTfUgjR23.jpg,"['Horror', 'Sci-Fi', 'Thriller']",curse of the puppet master
2807,Universal Soldier: The Return,1999,https://image.tmdb.org/t/p/w500/qlcPJK0Me8aUtDPwk3TqN2RdKH4.jpg,"['Action', 'Sci-Fi']",universal soldier the return
1395,Tin Men,1987,https://image.tmdb.org/t/p/w500/5rWE9ft0Uc2kuDWlkg5vQth58XZ.jpg,"['Comedy', 'Drama']",tin men
3945,Digimon: The Movie,2000,https://image.tmdb.org/t/p/w500/tiH1muonzAWzlLjPhjAcAYVAjzm.jpg,"['Adventure', 'Animation', ""Children's""]",digimon the movie
3919,Hellraiser III: Hell on Earth,1992,https://image.tmdb.org/t/p/w500/qnXEJp6KP6aIGWhNrg1fOKza4kp.jpg,['Horror'],hellraiser iii hell on earth
3470,Dersu Uzala,1974,https://image.tmdb.org/t/p/w500/bIOrDQ3Gg68k3qJAnRU7nIZr0BW.jpg,"['Adventure', 'Drama']",dersu uzala
427,Boxing Helena,1993,https://image.tmdb.org/t/p/w500/vgs0h94IllpZRheIjBTonjR7Zf2.jpg,"['Mystery', 'Romance', 'Thriller']",boxing helena
3074,Jeremiah Johnson,1972,https://image.tmdb.org/t/p/w500/732cOohUbdH3FCo7lPbYVtbgUot.jpg,['Western'],jeremiah johnson
575,"Little Rascals, The",1994,https://image.tmdb.org/t/p/w500/qI7PKX2JSw4yD2iQm3pyHvKir28.jpg,"[""Children's"", 'Comedy']",little rascals the
3051,Anywhere But Here,1999,https://image.tmdb.org/t/p/w500/2DNtxmXkotuaJexU57geTLIPnQf.jpg,['Drama'],anywhere but here
893,Mother Night,1996,https://image.tmdb.org/t/p/w500/xooxiCcc4hdBz7Glf3qwZhvoBaF.jpg,['Drama'],mother night
2651,Frankenstein Meets the Wolf Man,1943,https://image.tmdb.org/t/p/w500/eitxewmvmZXY7qoKpiVhdaFmwMz.jpg,['Horror'],frankenstein meets the wolf man
759,Maya Lin: A Strong Clear Vision,1994,https://image.tmdb.org/t/p/w500/fqYvHdWNV84yF7zPV3ENHOZ2Jow.jpg,['Documentary'],maya lin a strong clear vision
1499,Anaconda,1997,https://image.tmdb.org/t/p/w500/2bODra2LLMwY655emv6znwiGSfz.jpg,"['Action', 'Adventure', 'Thriller']",anaconda
338,Virtuosity,1995,https://image.tmdb.org/t/p/w500/5emgnXYrXjqyiup2JsvtuENseiV.jpg,"['Sci-Fi', 'Thriller']",virtuosity
2122,Children of the Corn,1984,https://image.tmdb.org/t/p/w500/y9sFEgoTkjfy8i0CQzLADxFC0Hf.jpg,"['Horror', 'Thriller']",children of the corn
3368,"Big Country, The",1958,https://image.tmdb.org/t/p/w500/yHjVeDepVZTUhmU7CvurHfjJQCV.jpg,"['Romance', 'Western']",big country the
2793,"American Werewolf in Paris, An",1997,https://image.tmdb.org/t/p/w500/atUXvqMEbN4cutgrC3pbfXOap8E.jpg,"['Comedy', 'Horror']",american werewolf in paris an
2187,Stage Fright,1950,https://image.tmdb.org/t/p/w500/a92NoM9rikfHrLbWS2Isg0cYXw4.jpg,"['Mystery', 'Thriller']",stage fright
2492,20 Dates,1998,https://image.tmdb.org/t/p/w500/79TTGQZrOAzwuWxcOy8y6k6Ldm0.jpg,['Comedy'],20 dates
2764,"Thomas Crown Affair, The",1968,https://image.tmdb.org/t/p/w500/oODAwa2AK3fXvK93GCbq7dFLZPi.jpg,"['Crime', 'Drama', 'Thriller']",thomas crown affair the
3442,Band of the Hand,1986,https://image.tmdb.org/t/p/w500/ypfbaT6qB8cUfeflK7PO9F4hvsm.jpg,['Action'],band of the hand
663,Kids in the Hall: Brain Candy,1996,https://image.tmdb.org/t/p/w500/j7LYkIa2KC98ZqZmFIjEmtvlv87.jpg,['Comedy'],kids in the hall brain candy
1746,Senseless,1998,https://image.tmdb.org/t/p/w500/rqy7OFHWy1NMjmgjyI8XYcl0VU5.jpg,['Comedy'],senseless
2798,Problem Child,1990,https://image.tmdb.org/t/p/w500/kgckcpAiBrI5l78MrxCw2ZakycU.jpg,['Comedy'],problem child
2733,Vibes,1988,https://image.tmdb.org/t/p/w500/yAT8QJquco2dGBEwqQJBLfP7wtM.jpg,"['Adventure', 'Comedy']",vibes
3822,"Girl on the Bridge, The (La Fille sur le Pont)",1999,https://image.tmdb.org/t/p/w500/t5hKllCsmpWWA7XpxBXPjx0Gfct.jpg,"['Drama', 'Romance']",girl on the bridge the la fille sur le pont
2320,Apt Pupil,1998,https://image.tmdb.org/t/p/w500/pU3fvfSvrs5pZFdODPCzoLk95Ws.jpg,"['Drama', 'Thriller']",apt pupil
2498,My Favorite Martian,1999,https://image.tmdb.org/t/p/w500/pOp4xriDEFUy2uN0BfnHJcjzqWt.jpg,"['Comedy', 'Sci-Fi']",my favorite martian
3661,Puppet Master II,1990,https://image.tmdb.org/t/p/w500/dy5tzZFWFTjbNyG4KNP6yMjZ6l9.jpg,"['Horror', 'Sci-Fi', 'Thriller']",puppet master ii
1346,Cat People,1982,https://image.tmdb.org/t/p/w500/zSNTDd5Q6No5BmY39Zp5BVgl8XE.jpg,['Horror'],cat people
3223,"Zed & Two Noughts, A",1985,https://image.tmdb.org/t/p/w500/55eiU0JNfNRqWbpabsf6NukntI2.jpg,['Drama'],zed two noughts a
1750,Star Kid,1997,https://image.tmdb.org/t/p/w500/srnvpaAg83sfYr82meDe6k1nDd.jpg,"['Adventure', ""Children's"", 'Fantasy', 'Sci-Fi']",star kid
1255,Bad Taste,1987,https://image.tmdb.org/t/p/w500/msttMX3undIiaeJLZbMRq94v1bw.jpg,"['Comedy', 'Horror']",bad taste
2017,Babes in Toyland,1961,https://image.tmdb.org/t/p/w500/pPNVXVQTCgdUiIiyxxYlTTqkgiZ.jpg,"[""Children's"", 'Fantasy', 'Musical']",babes in toyland
2037,Candleshoe,1977,https://image.tmdb.org/t/p/w500/6Rq9u5fnS6PzWz9dgPQmBhgDvRJ.jpg,"['Adventure', ""Children's"", 'Comedy']",candleshoe
3838,Phantasm III: Lord of the Dead,1994,https://image.tmdb.org/t/p/w500/uFv3H39YgyL568PTse5jGB6Ll8a.jpg,['Horror'],phantasm iii lord of the dead
2491,Simply Irresistible,1999,https://image.tmdb.org/t/p/w500/zFsqqPQUz69wPaLBqQeiGbGiW7J.jpg,"['Comedy', 'Romance']",simply irresistible
3416,"Trial, The (Le Procès)",1963,https://image.tmdb.org/t/p/w500/pRuYcFAq2kUha5ceFe42HR14335.jpg,['Drama'],trial the le procs
2142,"American Tail: Fievel Goes West, An",1991,https://image.tmdb.org/t/p/w500/k4aLupAkHWwHiEDwvqsZFAnUYF.jpg,"['Animation', ""Children's"", 'Comedy']",american tail fievel goes west an
3281,"Brandon Teena Story, The",1998,https://image.tmdb.org/t/p/w500/2VUVDdbInXCTn4X2ViCkIYE33r5.jpg,['Documentary'],brandon teena story the
351,"Corrina, Corrina",1994,https://image.tmdb.org/t/p/w500/xuEubxRGut2Yh118RyNa6ruXXCp.jpg,"['Comedy', 'Drama', 'Romance']",corrina corrina
2836,Outside Providence,1999,https://image.tmdb.org/t/p/w500/xSqewkFWR0zs7OkXLOd10VnxFPN.jpg,['Comedy'],outside providence
1936,Mrs. Miniver,1942,https://image.tmdb.org/t/p/w500/fjPjx6FTaoTussbqoLj6OYTtUyi.jpg,"['Drama', 'War']",mrs miniver
615,Bread and Chocolate (Pane e cioccolata),1973,https://image.tmdb.org/t/p/w500/24D3e6xBPEvqlFoq4tSMVqVQ3TO.jpg,['Drama'],bread and chocolate pane e cioccolata
1896,Cousin Bette,1998,https://image.tmdb.org/t/p/w500/4TEMm2pyZ6mYBmP2AwoierJHQf9.jpg,['Comedy'],cousin bette
2389,Psycho,1998,https://image.tmdb.org/t/p/w500/tY0OLFUsTXdvNppTpnNc4EVYy2z.jpg,"['Crime', 'Horror', 'Thriller']",psycho
331,Tom & Viv,1994,https://image.tmdb.org/t/p/w500/iw4ofGbX2AbJ4p17CixwnMjuoJ0.jpg,['Drama'],tom viv
3225,Down to You,2000,https://image.tmdb.org/t/p/w500/pqEEtX4S8j2XqZ9JAD97fz2DPkV.jpg,"['Comedy', 'Romance']",down to you
2314,Beloved,1998,https://image.tmdb.org/t/p/w500/bLZo9tJijRBbxHAxMNXhs51pvC8.jpg,['Drama'],beloved
2182,"Wrong Man, The",1956,https://image.tmdb.org/t/p/w500/pO5XR2R56RAbVjdks9gGGn0fbOa.jpg,"['Drama', 'Film-Noir', 'Thriller']",wrong man the
656,Eddie,1996,https://image.tmdb.org/t/p/w500/rHtaxlruktq1yUWX13qdJZx4GHl.jpg,['Comedy'],eddie
3126,"End of the Affair, The",1955,https://image.tmdb.org/t/p/w500/xTp5cyp6qG0YTdI4AEz4ytjODOQ.jpg,['Drama'],end of the affair the
1692,Alien Escape,1995,https://image.tmdb.org/t/p/w500/4Abbxth4pOwiM2DEICT3lJsoC1X.jpg,"['Horror', 'Sci-Fi']",alien escape
962,They Made Me a Criminal,1939,https://image.tmdb.org/t/p/w500/aNiWJ2C8Amrun55JCvuvGEPIXli.jpg,"['Crime', 'Drama']",they made me a criminal
3644,Dark Command,1940,https://image.tmdb.org/t/p/w500/kpnO4PU7Pc9ZUAfs0BM9QizA0bm.jpg,['Western'],dark command
3127,Holy Smoke,1999,https://image.tmdb.org/t/p/w500/utBNYz1cX43SQKZFH1JmMZU34Dy.jpg,['Drama'],holy smoke
132,Jade,1995,https://image.tmdb.org/t/p/w500/2pqAJhim9JDYoZhIqVvcgSpCXGx.jpg,['Thriller'],jade
2900,Monkey Shines,1988,https://image.tmdb.org/t/p/w500/zbxrAWN2Ss5RXK1uDvMW82xFh0n.jpg,"['Horror', 'Sci-Fi']",monkey shines
2782,Pit and the Pendulum,1961,https://image.tmdb.org/t/p/w500/xq4pLMaMlVmDEzaxTrDqDa4ET25.jpg,['Horror'],pit and the pendulum
944,Lost Horizon,1937,https://image.tmdb.org/t/p/w500/dxoj6UaES6DUWE6ZWddPXEIZi4C.jpg,['Drama'],lost horizon
1915,Voyage to the Beginning of the World,1997,https://image.tmdb.org/t/p/w500/rz1hJdE4icZxaDYPxkWoHgev4r5.jpg,['Drama'],voyage to the beginning of the world
3573,Carnosaur 2,1995,https://image.tmdb.org/t/p/w500/8dzRgDdbmEEolKPLpuScsMofHD3.jpg,"['Horror', 'Sci-Fi']",carnosaur 2
839,"Crow: City of Angels, The",1996,https://image.tmdb.org/t/p/w500/wcWXBujfOUKYbWRnfnAUJaqxRrn.jpg,"['Action', 'Thriller']",crow city of angels the
3796,"Wisdom of Crocodiles, The (a.k.a. Immortality)",2000,https://image.tmdb.org/t/p/w500/rMxdX8QXWjIZDsZthsN8axFR4ws.jpg,"['Romance', 'Thriller']",wisdom of crocodiles the aka immortality
2905,Sanjuro,1962,https://image.tmdb.org/t/p/w500/zW47oIH3bc3ggmmmzTvKqM4Fqjk.jpg,"['Action', 'Adventure']",sanjuro
2902,Psycho II,1983,https://image.tmdb.org/t/p/w500/sJAPRj3vHmjV4z97YK84iDovYlm.jpg,"['Horror', 'Thriller']",psycho ii
3715,Burglar,1987,https://image.tmdb.org/t/p/w500/t3cRLXAdjsWQbXsiACosuTwrwmm.jpg,['Comedy'],burglar
1523,"Truth or Consequences, N.M.",1997,https://image.tmdb.org/t/p/w500/5SqRSTVbvBrM6s2rPa5U34Hcryu.jpg,"['Action', 'Crime', 'Romance']",truth or consequences nm
2652,"Curse of Frankenstein, The",1957,https://image.tmdb.org/t/p/w500/r9PDkqKhzdo54aqnOL88wUJY49B.jpg,['Horror'],curse of frankenstein the
3355,"Ninth Gate, The",2000,https://image.tmdb.org/t/p/w500/iFDtmA8Bg9zE4NcsjcmGfqFN01H.jpg,['Thriller'],ninth gate the
2609,"King of Masks, The (Bian Lian)",1996,https://image.tmdb.org/t/p/w500/w3fOMjcR74WdZlYOyug6Q7H1XmU.jpg,['Drama'],king of masks the bian lian
2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf)",1991,https://image.tmdb.org/t/p/w500/xz00yDmTtGr3Uy3PEiopenQH2Zh.jpg,"['Drama', 'Romance']",lovers on the bridge the les amants du pontneuf
2496,Blast from the Past,1999,https://image.tmdb.org/t/p/w500/qVN4bbVX2tzaNbAdEJT5eOPq26c.jpg,"['Comedy', 'Romance']",blast from the past
2060,BASEketball,1998,https://image.tmdb.org/t/p/w500/oKZdAUV9XSLp091f0GmtQEu0UZy.jpg,['Comedy'],baseketball
159,Clockers,1995,https://image.tmdb.org/t/p/w500/c79uqLJleho2a7OQayfrW5Ypphf.jpg,['Drama'],clockers
2285,If....,1968,https://image.tmdb.org/t/p/w500/3yOtehzchZobaMVth4gutUHmKc6.jpg,['Drama'],if
2373,Red Sonja,1985,https://image.tmdb.org/t/p/w500/qYJFrmSjy0HpzmvnIuGpuFUzXbs.jpg,"['Action', 'Adventure']",red sonja
322,Swimming with Sharks,1995,https://image.tmdb.org/t/p/w500/eMRiIJIEyMLjWjktIqjNfzs9jGX.jpg,"['Comedy', 'Drama']",swimming with sharks
326,To Live (Huozhe),1994,https://image.tmdb.org/t/p/w500/w0MXP33x1bq48TDC7IaNqQ8nxcc.jpg,['Drama'],to live huozhe
2590,Hideous Kinky,1998,https://image.tmdb.org/t/p/w500/qupB9wwFZgjy7DHs9rvvloVZOUw.jpg,['Drama'],hideous kinky
2418,Nothing in Common,1986,https://image.tmdb.org/t/p/w500/m2G6Idl1CKJwOt8aFsnJk08sfDP.jpg,['Comedy'],nothing in common
1465,Rosewood,1997,https://image.tmdb.org/t/p/w500/5EeTYDXdrpD9mZSSwsrFbqgok9U.jpg,['Drama'],rosewood
2171,"Next Stop, Wonderland",1998,https://image.tmdb.org/t/p/w500/ZfbpmpxvQmPvAqWj7l9tuhEnBL.jpg,"['Comedy', 'Drama', 'Romance']",next stop wonderland
2481,My Name Is Joe,1998,https://image.tmdb.org/t/p/w500/e9awu6tsCyWPAUA2eEoelFSTbcb.jpg,"['Drama', 'Romance']",my name is joe
3908,Urban Legends: Final Cut,2000,https://image.tmdb.org/t/p/w500/9kjGrnhMz37RYEd5BFcrU1qkPkl.jpg,['Horror'],urban legends final cut
2506,"Other Sister, The",1999,https://image.tmdb.org/t/p/w500/4rBrYRkB7btGex5Bs0yOpqBZgsR.jpg,"['Comedy', 'Drama', 'Romance']",other sister the
30,Shanghai Triad (Yao a yao yao dao waipo qiao),1995,https://image.tmdb.org/t/p/w500/tzG1UxUSfPACREjgBrsPDRUvneH.jpg,['Drama'],shanghai triad yao a yao yao dao waipo qiao
2570,"Walk on the Moon, A",1999,https://image.tmdb.org/t/p/w500/n2he7n76HEgwdehI9XuDHHdlahv.jpg,"['Drama', 'Romance']",walk on the moon a
948,Giant,1956,https://image.tmdb.org/t/p/w500/oQ1Arue52pFLSvvwfcNTy16hTCG.jpg,['Drama'],giant
2983,"Ipcress File, The",1965,https://image.tmdb.org/t/p/w500/iCNRK7NVhBvNpiyMRmCpTBFNoLO.jpg,['Thriller'],ipcress file the
3340,Bride of the Monster,1956,https://image.tmdb.org/t/p/w500/mk9uXv3MGHu2FGRAlqatMtGlk0z.jpg,"['Horror', 'Sci-Fi']",bride of the monster
2940,Gilda,1946,https://image.tmdb.org/t/p/w500/46eKPjoWEyNBAQKDoXEcDFBcaUw.jpg,['Film-Noir'],gilda
3710,Action Jackson,1988,https://image.tmdb.org/t/p/w500/vWBGkHT91My4T2iV3xgynpBTKtQ.jpg,"['Action', 'Comedy']",action jackson
1442,Prefontaine,1997,https://image.tmdb.org/t/p/w500/3jtG9mgfiZRTRQf19BiUAY6QPN3.jpg,['Drama'],prefontaine
3551,Marathon Man,1976,https://image.tmdb.org/t/p/w500/uPNgubSiri2yvBQRPtP77ViYjN.jpg,['Thriller'],marathon man
12,Dracula: Dead and Loving It,1995,https://image.tmdb.org/t/p/w500/fwdXQU3Dbs2CMHu8K87bAxlWV0t.jpg,"['Comedy', 'Horror']",dracula dead and loving it
3145,"Cradle Will Rock, The",1999,https://image.tmdb.org/t/p/w500/2nfcBsTkFxak7Q6ZvuLuNYELAC0.jpg,['Drama'],cradle will rock the
2415,Violets Are Blue...,1986,https://image.tmdb.org/t/p/w500/pOmri5BgiLGc0jieg0JhHjSWPDG.jpg,"['Drama', 'Romance']",violets are blue
810,Kazaam,1996,https://image.tmdb.org/t/p/w500/k6kXq27UVxf7zGCWSvygYYIp9eP.jpg,"[""Children's"", 'Comedy', 'Fantasy']",kazaam
3091,Kagemusha,1980,https://image.tmdb.org/t/p/w500/fJgqj9s8HNZz9zwX6femVJn8HEB.jpg,"['Drama', 'War']",kagemusha
2822,Medicine Man,1992,https://image.tmdb.org/t/p/w500/lkHqtViTG4Zzh7i9rrtHJGTnEUg.jpg,"['Adventure', 'Romance']",medicine man
3318,Deterrence,1998,https://image.tmdb.org/t/p/w500/qAkbSZ3RY7E6jVYi5FNvc27o019.jpg,['Thriller'],deterrence
2169,Dead Man on Campus,1998,https://image.tmdb.org/t/p/w500/mTr7ARy7lj8ggvg6snLWDo3CnEu.jpg,['Comedy'],dead man on campus
495,In the Realm of the Senses (Ai no corrida),1976,https://image.tmdb.org/t/p/w500/AiFQbgjgSXWPfbi9iIYT39iXWMW.jpg,['Drama'],in the realm of the senses ai no corrida
3135,"Great Santini, The",1979,https://image.tmdb.org/t/p/w500/b1vPydT2uVl2q3oQBFAJ79kUqKn.jpg,['Drama'],great santini the
200,"Tie That Binds, The",1995,https://image.tmdb.org/t/p/w500/xwrY46PITbSoCiKm9gTnDWP47Kh.jpg,['Thriller'],tie that binds the
320,Suture,1993,https://image.tmdb.org/t/p/w500/8lbOpuNaJBNT1gXbIDDyYnDIYut.jpg,"['Film-Noir', 'Thriller']",suture
2048,"Great Mouse Detective, The",1986,https://image.tmdb.org/t/p/w500/9uDr7vfjCFr39KGCcqrk44Cg7fQ.jpg,"['Animation', ""Children's""]",great mouse detective the
2177,Family Plot,1976,https://image.tmdb.org/t/p/w500/mOg42HWC5ew8D0uCjHUna2ISpeD.jpg,"['Comedy', 'Thriller']",family plot
1662,Gang Related,1997,https://image.tmdb.org/t/p/w500/zvl4RYK5OHo2d9V1aUkHkxhh9Zv.jpg,['Crime'],gang related
